;Chuck;X;Y;Z;Tag
15592;0;4;67;9;air
15593;0;4;68;9;air
15594;0;4;69;9;air
15595;0;4;70;9;air
15596;0;4;71;9;air
15597;0;4;72;9;air
15598;0;4;73;9;air
15599;0;4;74;9;air
15600;0;4;75;9;air
15601;0;4;76;9;air
15602;0;4;77;9;air
15603;0;4;78;9;air
15604;0;4;79;9;air
15605;0;4;80;9;air
15606;0;4;81;9;air
15607;0;4;82;9;air
15608;0;4;83;9;air
15609;0;4;84;9;air
15610;0;4;85;9;air
15611;0;4;86;9;air
15612;0;4;87;9;air
15613;0;4;88;9;air
15614;0;4;89;9;air
15615;0;4;90;9;air
15616;0;4;91;9;air
15617;0;4;92;9;air
15618;0;4;93;9;air
15619;0;4;94;9;air
15620;0;4;95;9;air
15621;0;4;96;9;air
15622;0;4;97;9;air
15623;0;4;98;9;air
15624;0;4;99;9;air
15625;0;4;100;9;air
15626;0;4;101;9;air
15627;0;4;102;9;air
15628;0;4;103;9;air
15629;0;4;104;9;air
15630;0;4;105;9;air
15631;0;4;106;9;air
15632;0;4;107;9;air
15633;0;4;108;9;air
15634;0;4;109;9;air
15635;0;4;110;9;air
15636;0;4;111;9;air
15637;0;4;112;9;air
15638;0;4;113;9;air
15639;0;4;114;9;air
15640;0;4;115;9;air
15641;0;4;116;9;air
15642;0;4;117;9;air
15643;0;4;118;9;air
15644;0;4;119;9;air
15645;0;4;120;9;air
15646;0;4;121;9;air
15647;0;4;122;9;air
15648;0;4;123;9;air
15649;0;4;124;9;air
15650;0;4;125;9;air
15651;0;4;126;9;air
15652;0;4;127;9;air
15653;0;4;128;9;air
15654;0;4;129;9;air
15655;0;4;130;9;air
15656;0;4;131;9;air
15657;0;4;132;9;air
15658;0;4;133;9;air
15659;0;4;134;9;air
15660;0;4;135;9;air
15661;0;4;136;9;air
15662;0;4;137;9;air
15663;0;4;138;9;air
15664;0;4;139;9;air
15665;0;4;140;9;air
15666;0;4;141;9;air
15667;0;4;142;9;air
15668;0;4;143;9;air
15669;0;4;144;9;air
15670;0;4;145;9;air
15671;0;4;146;9;air
15672;0;4;147;9;air
15673;0;4;148;9;air
15674;0;4;149;9;air
15675;0;4;150;9;air
15676;0;4;151;9;air
15677;0;4;152;9;air
15678;0;4;153;9;air
15679;0;4;154;9;air
15680;0;4;155;9;air
15681;0;4;156;9;air
15682;0;4;157;9;air
15683;0;4;158;9;air
15684;0;4;159;9;air
15685;0;4;160;9;air
15686;0;4;161;9;air
15687;0;4;162;9;air
15688;0;4;163;9;air
15689;0;4;164;9;air
15690;0;4;165;9;air
15691;0;4;166;9;air
15692;0;4;167;9;air
15693;0;4;168;9;air
15694;0;4;169;9;air
15695;0;4;170;9;air
15696;0;4;171;9;air
15697;0;4;172;9;air
15698;0;4;173;9;air
15699;0;4;174;9;air
15700;0;4;175;9;air
15701;0;4;176;9;air
15702;0;4;177;9;air
15703;0;4;178;9;air
15704;0;4;179;9;air
15705;0;4;180;9;air
15706;0;4;181;9;air
15707;0;4;182;9;air
15708;0;4;183;9;air
15709;0;4;184;9;air
15710;0;4;185;9;air
15711;0;4;186;9;air
15712;0;4;187;9;air
15713;0;4;188;9;air
15714;0;4;189;9;air
15715;0;4;190;9;air
15716;0;4;191;9;air
15717;0;4;192;9;air
15718;0;4;193;9;air
15719;0;4;194;9;air
15720;0;4;195;9;air
15721;0;4;196;9;air
15722;0;4;197;9;air
15723;0;4;198;9;air
15724;0;4;199;9;air
15725;0;4;200;9;air
15726;0;4;201;9;air
15727;0;4;202;9;air
15728;0;4;203;9;air
15729;0;4;204;9;air
15730;0;4;205;9;air
15731;0;4;206;9;air
15732;0;4;207;9;air
15733;0;4;208;9;air
15734;0;4;209;9;air
15735;0;4;210;9;air
15736;0;4;211;9;air
15737;0;4;212;9;air
15738;0;4;213;9;air
15739;0;4;214;9;air
15740;0;4;215;9;air
15741;0;4;216;9;air
15742;0;4;217;9;air
15743;0;4;218;9;air
15744;0;4;219;9;air
15745;0;4;220;9;air
15746;0;4;221;9;air
15747;0;4;222;9;air
15748;0;4;223;9;air
15749;0;4;224;9;air
15750;0;4;0;10;bedrock
15751;0;4;1;10;bedrock
15752;0;4;2;10;bedrock
15753;0;4;3;10;bedrock
15754;0;4;4;10;stone
15755;0;4;5;10;iron_ore
15756;0;4;6;10;iron_ore
15757;0;4;7;10;stone
15758;0;4;8;10;stone
15759;0;4;9;10;andesite
15760;0;4;10;10;dirt
15761;0;4;11;10;dirt
15762;0;4;12;10;dirt
15763;0;4;13;10;dirt
15764;0;4;14;10;dirt
15765;0;4;15;10;stone
15766;0;4;16;10;stone
15767;0;4;17;10;stone
15768;0;4;18;10;stone
15769;0;4;19;10;stone
15770;0;4;20;10;stone
15771;0;4;21;10;stone
15772;0;4;22;10;stone
15773;0;4;23;10;stone
15774;0;4;24;10;stone
15775;0;4;25;10;stone
15776;0;4;26;10;stone
15777;0;4;27;10;stone
15778;0;4;28;10;stone
15779;0;4;29;10;stone
15780;0;4;30;10;stone
15781;0;4;31;10;stone
15782;0;4;32;10;stone
15783;0;4;33;10;stone
15784;0;4;34;10;stone
15785;0;4;35;10;stone
15786;0;4;36;10;stone
15787;0;4;37;10;stone
15788;0;4;38;10;stone
15789;0;4;39;10;stone
15790;0;4;40;10;stone
15791;0;4;41;10;iron_ore
15792;0;4;42;10;iron_ore
15793;0;4;43;10;stone
15794;0;4;44;10;stone
15795;0;4;45;10;stone
15796;0;4;46;10;stone
15797;0;4;47;10;stone
15798;0;4;48;10;stone
15799;0;4;49;10;stone
15800;0;4;50;10;stone
15801;0;4;51;10;stone
15802;0;4;52;10;stone
15803;0;4;53;10;stone
15804;0;4;54;10;dirt
15805;0;4;55;10;dirt
15806;0;4;56;10;dirt
15807;0;4;57;10;water
15808;0;4;58;10;water
15809;0;4;59;10;water
15810;0;4;60;10;water
15811;0;4;61;10;water
15812;0;4;62;10;water
15813;0;4;63;10;air
15814;0;4;64;10;air
15815;0;4;65;10;air
15816;0;4;66;10;air
15817;0;4;67;10;air
15818;0;4;68;10;air
15819;0;4;69;10;air
15820;0;4;70;10;air
15821;0;4;71;10;air
15822;0;4;72;10;air
15823;0;4;73;10;air
15824;0;4;74;10;air
15825;0;4;75;10;air
15826;0;4;76;10;air
15827;0;4;77;10;air
15828;0;4;78;10;air
15829;0;4;79;10;air
15830;0;4;80;10;air
15831;0;4;81;10;air
15832;0;4;82;10;air
15833;0;4;83;10;air
15834;0;4;84;10;air
15835;0;4;85;10;air
15836;0;4;86;10;air
15837;0;4;87;10;air
15838;0;4;88;10;air
15839;0;4;89;10;air
15840;0;4;90;10;air
15841;0;4;91;10;air
15842;0;4;92;10;air
15843;0;4;93;10;air
15844;0;4;94;10;air
15845;0;4;95;10;air
15846;0;4;96;10;air
15847;0;4;97;10;air
15848;0;4;98;10;air
15849;0;4;99;10;air
15850;0;4;100;10;air
15851;0;4;101;10;air
15852;0;4;102;10;air
15853;0;4;103;10;air
15854;0;4;104;10;air
15855;0;4;105;10;air
15856;0;4;106;10;air
15857;0;4;107;10;air
15858;0;4;108;10;air
15859;0;4;109;10;air
15860;0;4;110;10;air
15861;0;4;111;10;air
15862;0;4;112;10;air
15863;0;4;113;10;air
15864;0;4;114;10;air
15865;0;4;115;10;air
15866;0;4;116;10;air
15867;0;4;117;10;air
15868;0;4;118;10;air
15869;0;4;119;10;air
15870;0;4;120;10;air
15871;0;4;121;10;air
15872;0;4;122;10;air
15873;0;4;123;10;air
15874;0;4;124;10;air
15875;0;4;125;10;air
15876;0;4;126;10;air
15877;0;4;127;10;air
15878;0;4;128;10;air
15879;0;4;129;10;air
15880;0;4;130;10;air
15881;0;4;131;10;air
15882;0;4;132;10;air
15883;0;4;133;10;air
15884;0;4;134;10;air
15885;0;4;135;10;air
15886;0;4;136;10;air
15887;0;4;137;10;air
15888;0;4;138;10;air
15889;0;4;139;10;air
15890;0;4;140;10;air
15891;0;4;141;10;air
15892;0;4;142;10;air
15893;0;4;143;10;air
15894;0;4;144;10;air
15895;0;4;145;10;air
15896;0;4;146;10;air
15897;0;4;147;10;air
15898;0;4;148;10;air
15899;0;4;149;10;air
15900;0;4;150;10;air
15901;0;4;151;10;air
15902;0;4;152;10;air
15903;0;4;153;10;air
15904;0;4;154;10;air
15905;0;4;155;10;air
15906;0;4;156;10;air
15907;0;4;157;10;air
15908;0;4;158;10;air
15909;0;4;159;10;air
15910;0;4;160;10;air
15911;0;4;161;10;air
15912;0;4;162;10;air
15913;0;4;163;10;air
15914;0;4;164;10;air
15915;0;4;165;10;air
15916;0;4;166;10;air
15917;0;4;167;10;air
15918;0;4;168;10;air
15919;0;4;169;10;air
15920;0;4;170;10;air
15921;0;4;171;10;air
15922;0;4;172;10;air
15923;0;4;173;10;air
15924;0;4;174;10;air
15925;0;4;175;10;air
15926;0;4;176;10;air
15927;0;4;177;10;air
15928;0;4;178;10;air
15929;0;4;179;10;air
15930;0;4;180;10;air
15931;0;4;181;10;air
15932;0;4;182;10;air
15933;0;4;183;10;air
15934;0;4;184;10;air
15935;0;4;185;10;air
15936;0;4;186;10;air
15937;0;4;187;10;air
15938;0;4;188;10;air
15939;0;4;189;10;air
15940;0;4;190;10;air
15941;0;4;191;10;air
15942;0;4;192;10;air
15943;0;4;193;10;air
15944;0;4;194;10;air
15945;0;4;195;10;air
15946;0;4;196;10;air
15947;0;4;197;10;air
15948;0;4;198;10;air
15949;0;4;199;10;air
15950;0;4;200;10;air
15951;0;4;201;10;air
15952;0;4;202;10;air
15953;0;4;203;10;air
15954;0;4;204;10;air
15955;0;4;205;10;air
15956;0;4;206;10;air
15957;0;4;207;10;air
15958;0;4;208;10;air
15959;0;4;209;10;air
15960;0;4;210;10;air
15961;0;4;211;10;air
15962;0;4;212;10;air
15963;0;4;213;10;air
15964;0;4;214;10;air
15965;0;4;215;10;air
15966;0;4;216;10;air
15967;0;4;217;10;air
15968;0;4;218;10;air
15969;0;4;219;10;air
15970;0;4;220;10;air
15971;0;4;221;10;air
15972;0;4;222;10;air
15973;0;4;223;10;air
15974;0;4;224;10;air
15975;0;4;0;11;bedrock
15976;0;4;1;11;deepslate
15977;0;4;2;11;bedrock
15978;0;4;3;11;bedrock
15979;0;4;4;11;deepslate
15980;0;4;5;11;stone
15981;0;4;6;11;stone
15982;0;4;7;11;stone
15983;0;4;8;11;stone
15984;0;4;9;11;stone
15985;0;4;10;11;andesite
15986;0;4;11;11;dirt
15987;0;4;12;11;dirt
15988;0;4;13;11;dirt
15989;0;4;14;11;dirt
15990;0;4;15;11;deepslate
15991;0;4;16;11;stone
15992;0;4;17;11;stone
15993;0;4;18;11;stone
15994;0;4;19;11;stone
15995;0;4;20;11;stone
15996;0;4;21;11;stone
15997;0;4;22;11;stone
15998;0;4;23;11;stone
15999;0;4;24;11;stone
16000;0;4;25;11;stone
16001;0;4;26;11;stone
16002;0;4;27;11;stone
16003;0;4;28;11;stone
16004;0;4;29;11;stone
16005;0;4;30;11;stone
16006;0;4;31;11;stone
16007;0;4;32;11;stone
16008;0;4;33;11;stone
16009;0;4;34;11;stone
16010;0;4;35;11;stone
16011;0;4;36;11;stone
16012;0;4;37;11;stone
16013;0;4;38;11;stone
16014;0;4;39;11;stone
16015;0;4;40;11;stone
16016;0;4;41;11;stone
16017;0;4;42;11;stone
16018;0;4;43;11;stone
16019;0;4;44;11;stone
16020;0;4;45;11;stone
16021;0;4;46;11;stone
16022;0;4;47;11;stone
16023;0;4;48;11;stone
16024;0;4;49;11;stone
16025;0;4;50;11;stone
16026;0;4;51;11;stone
16027;0;4;52;11;stone
16028;0;4;53;11;stone
16029;0;4;54;11;stone
16030;0;4;55;11;sand
16031;0;4;56;11;sand
16032;0;4;57;11;sand
16033;0;4;58;11;water
16034;0;4;59;11;water
16035;0;4;60;11;water
16036;0;4;61;11;water
16037;0;4;62;11;water
16038;0;4;63;11;air
16039;0;4;64;11;air
16040;0;4;65;11;air
16041;0;4;66;11;air
16042;0;4;67;11;air
16043;0;4;68;11;air
16044;0;4;69;11;air
16045;0;4;70;11;air
16046;0;4;71;11;air
16047;0;4;72;11;air
16048;0;4;73;11;air
16049;0;4;74;11;air
16050;0;4;75;11;air
16051;0;4;76;11;air
16052;0;4;77;11;air
16053;0;4;78;11;air
16054;0;4;79;11;air
16055;0;4;80;11;air
16056;0;4;81;11;air
16057;0;4;82;11;air
16058;0;4;83;11;air
16059;0;4;84;11;air
16060;0;4;85;11;air
16061;0;4;86;11;air
16062;0;4;87;11;air
16063;0;4;88;11;air
16064;0;4;89;11;air
16065;0;4;90;11;air
16066;0;4;91;11;air
16067;0;4;92;11;air
16068;0;4;93;11;air
16069;0;4;94;11;air
16070;0;4;95;11;air
16071;0;4;96;11;air
16072;0;4;97;11;air
16073;0;4;98;11;air
16074;0;4;99;11;air
16075;0;4;100;11;air
16076;0;4;101;11;air
16077;0;4;102;11;air
16078;0;4;103;11;air
16079;0;4;104;11;air
16080;0;4;105;11;air
16081;0;4;106;11;air
16082;0;4;107;11;air
16083;0;4;108;11;air
16084;0;4;109;11;air
16085;0;4;110;11;air
16086;0;4;111;11;air
16087;0;4;112;11;air
16088;0;4;113;11;air
16089;0;4;114;11;air
16090;0;4;115;11;air
16091;0;4;116;11;air
16092;0;4;117;11;air
16093;0;4;118;11;air
16094;0;4;119;11;air
16095;0;4;120;11;air
16096;0;4;121;11;air
16097;0;4;122;11;air
16098;0;4;123;11;air
16099;0;4;124;11;air
16100;0;4;125;11;air
16101;0;4;126;11;air
16102;0;4;127;11;air
16103;0;4;128;11;air
16104;0;4;129;11;air
16105;0;4;130;11;air
16106;0;4;131;11;air
16107;0;4;132;11;air
16108;0;4;133;11;air
16109;0;4;134;11;air
16110;0;4;135;11;air
16111;0;4;136;11;air
16112;0;4;137;11;air
16113;0;4;138;11;air
16114;0;4;139;11;air
16115;0;4;140;11;air
16116;0;4;141;11;air
16117;0;4;142;11;air
16118;0;4;143;11;air
16119;0;4;144;11;air
16120;0;4;145;11;air
16121;0;4;146;11;air
16122;0;4;147;11;air
16123;0;4;148;11;air
16124;0;4;149;11;air
16125;0;4;150;11;air
16126;0;4;151;11;air
16127;0;4;152;11;air
16128;0;4;153;11;air
16129;0;4;154;11;air
16130;0;4;155;11;air
16131;0;4;156;11;air
16132;0;4;157;11;air
16133;0;4;158;11;air
16134;0;4;159;11;air
16135;0;4;160;11;air
16136;0;4;161;11;air
16137;0;4;162;11;air
16138;0;4;163;11;air
16139;0;4;164;11;air
16140;0;4;165;11;air
16141;0;4;166;11;air
16142;0;4;167;11;air
16143;0;4;168;11;air
16144;0;4;169;11;air
16145;0;4;170;11;air
16146;0;4;171;11;air
16147;0;4;172;11;air
16148;0;4;173;11;air
16149;0;4;174;11;air
16150;0;4;175;11;air
16151;0;4;176;11;air
16152;0;4;177;11;air
16153;0;4;178;11;air
16154;0;4;179;11;air
16155;0;4;180;11;air
16156;0;4;181;11;air
16157;0;4;182;11;air
16158;0;4;183;11;air
16159;0;4;184;11;air
16160;0;4;185;11;air
16161;0;4;186;11;air
16162;0;4;187;11;air
16163;0;4;188;11;air
16164;0;4;189;11;air
16165;0;4;190;11;air
16166;0;4;191;11;air
16167;0;4;192;11;air
16168;0;4;193;11;air
16169;0;4;194;11;air
16170;0;4;195;11;air
16171;0;4;196;11;air
16172;0;4;197;11;air
16173;0;4;198;11;air
16174;0;4;199;11;air
16175;0;4;200;11;air
16176;0;4;201;11;air
16177;0;4;202;11;air
16178;0;4;203;11;air
16179;0;4;204;11;air
16180;0;4;205;11;air
16181;0;4;206;11;air
16182;0;4;207;11;air
16183;0;4;208;11;air
16184;0;4;209;11;air
16185;0;4;210;11;air
16186;0;4;211;11;air
16187;0;4;212;11;air
16188;0;4;213;11;air
16189;0;4;214;11;air
16190;0;4;215;11;air
16191;0;4;216;11;air
16192;0;4;217;11;air
16193;0;4;218;11;air
16194;0;4;219;11;air
16195;0;4;220;11;air
16196;0;4;221;11;air
16197;0;4;222;11;air
16198;0;4;223;11;air
16199;0;4;224;11;air
16200;0;4;0;12;bedrock
16201;0;4;1;12;bedrock
16202;0;4;2;12;bedrock
16203;0;4;3;12;gravel
16204;0;4;4;12;andesite
16205;0;4;5;12;andesite
16206;0;4;6;12;andesite
16207;0;4;7;12;stone
16208;0;4;8;12;stone
16209;0;4;9;12;stone
16210;0;4;10;12;stone
16211;0;4;11;12;stone
16212;0;4;12;12;dirt
16213;0;4;13;12;dirt
16214;0;4;14;12;deepslate
16215;0;4;15;12;deepslate
16216;0;4;16;12;deepslate
16217;0;4;17;12;stone
16218;0;4;18;12;stone
16219;0;4;19;12;stone
16220;0;4;20;12;stone
16221;0;4;21;12;stone
16222;0;4;22;12;stone
16223;0;4;23;12;stone
16224;0;4;24;12;stone
16225;0;4;25;12;granite
16226;0;4;26;12;granite
16227;0;4;27;12;granite
16228;0;4;28;12;stone
16229;0;4;29;12;stone
16230;0;4;30;12;stone
16231;0;4;31;12;stone
16232;0;4;32;12;stone
16233;0;4;33;12;stone
16234;0;4;34;12;stone
16235;0;4;35;12;stone
16236;0;4;36;12;stone
16237;0;4;37;12;stone
16238;0;4;38;12;stone
16239;0;4;39;12;stone
16240;0;4;40;12;stone
16241;0;4;41;12;stone
16242;0;4;42;12;stone
16243;0;4;43;12;stone
16244;0;4;44;12;stone
16245;0;4;45;12;stone
16246;0;4;46;12;stone
16247;0;4;47;12;stone
16248;0;4;48;12;stone
16249;0;4;49;12;stone
16250;0;4;50;12;stone
16251;0;4;51;12;stone
16252;0;4;52;12;stone
16253;0;4;53;12;stone
16254;0;4;54;12;stone
16255;0;4;55;12;dirt
16256;0;4;56;12;dirt
16257;0;4;57;12;dirt
16258;0;4;58;12;water
16259;0;4;59;12;water
16260;0;4;60;12;water
16261;0;4;61;12;water
16262;0;4;62;12;water
16263;0;4;63;12;air
16264;0;4;64;12;air
16265;0;4;65;12;air
16266;0;4;66;12;air
16267;0;4;67;12;air
16268;0;4;68;12;air
16269;0;4;69;12;air
16270;0;4;70;12;air
16271;0;4;71;12;air
16272;0;4;72;12;air
16273;0;4;73;12;air
16274;0;4;74;12;air
16275;0;4;75;12;air
16276;0;4;76;12;air
16277;0;4;77;12;air
16278;0;4;78;12;air
16279;0;4;79;12;air
16280;0;4;80;12;air
16281;0;4;81;12;air
16282;0;4;82;12;air
16283;0;4;83;12;air
16284;0;4;84;12;air
16285;0;4;85;12;air
16286;0;4;86;12;air
16287;0;4;87;12;air
16288;0;4;88;12;air
16289;0;4;89;12;air
16290;0;4;90;12;air
16291;0;4;91;12;air
16292;0;4;92;12;air
16293;0;4;93;12;air
16294;0;4;94;12;air
16295;0;4;95;12;air
16296;0;4;96;12;air
16297;0;4;97;12;air
16298;0;4;98;12;air
16299;0;4;99;12;air
16300;0;4;100;12;air
16301;0;4;101;12;air
16302;0;4;102;12;air
16303;0;4;103;12;air
16304;0;4;104;12;air
16305;0;4;105;12;air
16306;0;4;106;12;air
16307;0;4;107;12;air
16308;0;4;108;12;air
16309;0;4;109;12;air
16310;0;4;110;12;air
16311;0;4;111;12;air
16312;0;4;112;12;air
16313;0;4;113;12;air
16314;0;4;114;12;air
16315;0;4;115;12;air
16316;0;4;116;12;air
16317;0;4;117;12;air
16318;0;4;118;12;air
16319;0;4;119;12;air
16320;0;4;120;12;air
16321;0;4;121;12;air
16322;0;4;122;12;air
16323;0;4;123;12;air
16324;0;4;124;12;air
16325;0;4;125;12;air
16326;0;4;126;12;air
16327;0;4;127;12;air
16328;0;4;128;12;air
16329;0;4;129;12;air
16330;0;4;130;12;air
16331;0;4;131;12;air
16332;0;4;132;12;air
16333;0;4;133;12;air
16334;0;4;134;12;air
16335;0;4;135;12;air
16336;0;4;136;12;air
16337;0;4;137;12;air
16338;0;4;138;12;air
16339;0;4;139;12;air
16340;0;4;140;12;air
16341;0;4;141;12;air
16342;0;4;142;12;air
16343;0;4;143;12;air
16344;0;4;144;12;air
16345;0;4;145;12;air
16346;0;4;146;12;air
16347;0;4;147;12;air
16348;0;4;148;12;air
16349;0;4;149;12;air
16350;0;4;150;12;air
16351;0;4;151;12;air
16352;0;4;152;12;air
16353;0;4;153;12;air
16354;0;4;154;12;air
16355;0;4;155;12;air
16356;0;4;156;12;air
16357;0;4;157;12;air
16358;0;4;158;12;air
16359;0;4;159;12;air
16360;0;4;160;12;air
16361;0;4;161;12;air
16362;0;4;162;12;air
16363;0;4;163;12;air
16364;0;4;164;12;air
16365;0;4;165;12;air
16366;0;4;166;12;air
16367;0;4;167;12;air
16368;0;4;168;12;air
16369;0;4;169;12;air
16370;0;4;170;12;air
16371;0;4;171;12;air
16372;0;4;172;12;air
16373;0;4;173;12;air
16374;0;4;174;12;air
16375;0;4;175;12;air
16376;0;4;176;12;air
16377;0;4;177;12;air
16378;0;4;178;12;air
16379;0;4;179;12;air
16380;0;4;180;12;air
16381;0;4;181;12;air
16382;0;4;182;12;air
16383;0;4;183;12;air
16384;0;4;184;12;air
16385;0;4;185;12;air
16386;0;4;186;12;air
16387;0;4;187;12;air
16388;0;4;188;12;air
16389;0;4;189;12;air
16390;0;4;190;12;air
16391;0;4;191;12;air
16392;0;4;192;12;air
16393;0;4;193;12;air
16394;0;4;194;12;air
16395;0;4;195;12;air
16396;0;4;196;12;air
16397;0;4;197;12;air
16398;0;4;198;12;air
16399;0;4;199;12;air
16400;0;4;200;12;air
16401;0;4;201;12;air
16402;0;4;202;12;air
16403;0;4;203;12;air
16404;0;4;204;12;air
16405;0;4;205;12;air
16406;0;4;206;12;air
16407;0;4;207;12;air
16408;0;4;208;12;air
16409;0;4;209;12;air
16410;0;4;210;12;air
16411;0;4;211;12;air
16412;0;4;212;12;air
16413;0;4;213;12;air
16414;0;4;214;12;air
16415;0;4;215;12;air
16416;0;4;216;12;air
16417;0;4;217;12;air
16418;0;4;218;12;air
16419;0;4;219;12;air
16420;0;4;220;12;air
16421;0;4;221;12;air
16422;0;4;222;12;air
16423;0;4;223;12;air
16424;0;4;224;12;air
16425;0;4;0;13;bedrock
16426;0;4;1;13;bedrock
16427;0;4;2;13;gravel
16428;0;4;3;13;gravel
16429;0;4;4;13;andesite
16430;0;4;5;13;andesite
16431;0;4;6;13;andesite
16432;0;4;7;13;stone
16433;0;4;8;13;stone
16434;0;4;9;13;stone
16435;0;4;10;13;stone
16436;0;4;11;13;stone
16437;0;4;12;13;deepslate
16438;0;4;13;13;deepslate
16439;0;4;14;13;deepslate
16440;0;4;15;13;deepslate
16441;0;4;16;13;deepslate
16442;0;4;17;13;deepslate
16443;0;4;18;13;stone
16444;0;4;19;13;stone
16445;0;4;20;13;stone
16446;0;4;21;13;stone
16447;0;4;22;13;stone
16448;0;4;23;13;stone
16449;0;4;24;13;granite
16450;0;4;25;13;granite
16451;0;4;26;13;granite
16452;0;4;27;13;granite
16453;0;4;28;13;stone
16454;0;4;29;13;stone
16455;0;4;30;13;stone
16456;0;4;31;13;stone
16457;0;4;32;13;stone
16458;0;4;33;13;stone
16459;0;4;34;13;stone
16460;0;4;35;13;stone
16461;0;4;36;13;stone
16462;0;4;37;13;stone
16463;0;4;38;13;stone
16464;0;4;39;13;stone
16465;0;4;40;13;stone
16466;0;4;41;13;stone
16467;0;4;42;13;stone
16468;0;4;43;13;stone
16469;0;4;44;13;stone
16470;0;4;45;13;stone
16471;0;4;46;13;stone
16472;0;4;47;13;stone
16473;0;4;48;13;stone
16474;0;4;49;13;stone
16475;0;4;50;13;stone
16476;0;4;51;13;stone
16477;0;4;52;13;stone
16478;0;4;53;13;stone
16479;0;4;54;13;stone
16480;0;4;55;13;stone
16481;0;4;56;13;dirt
16482;0;4;57;13;dirt
16483;0;4;58;13;dirt
16484;0;4;59;13;water
16485;0;4;60;13;water
16486;0;4;61;13;water
16487;0;4;62;13;water
16488;0;4;63;13;air
16489;0;4;64;13;air
16490;0;4;65;13;air
16491;0;4;66;13;air
16492;0;4;67;13;air
16493;0;4;68;13;air
16494;0;4;69;13;air
16495;0;4;70;13;air
16496;0;4;71;13;air
16497;0;4;72;13;air
16498;0;4;73;13;air
16499;0;4;74;13;air
16500;0;4;75;13;air
16501;0;4;76;13;air
16502;0;4;77;13;air
16503;0;4;78;13;air
16504;0;4;79;13;air
16505;0;4;80;13;air
16506;0;4;81;13;air
16507;0;4;82;13;air
16508;0;4;83;13;air
16509;0;4;84;13;air
16510;0;4;85;13;air
16511;0;4;86;13;air
16512;0;4;87;13;air
16513;0;4;88;13;air
16514;0;4;89;13;air
16515;0;4;90;13;air
16516;0;4;91;13;air
16517;0;4;92;13;air
16518;0;4;93;13;air
16519;0;4;94;13;air
16520;0;4;95;13;air
16521;0;4;96;13;air
16522;0;4;97;13;air
16523;0;4;98;13;air
16524;0;4;99;13;air
16525;0;4;100;13;air
16526;0;4;101;13;air
16527;0;4;102;13;air
16528;0;4;103;13;air
16529;0;4;104;13;air
16530;0;4;105;13;air
16531;0;4;106;13;air
16532;0;4;107;13;air
16533;0;4;108;13;air
16534;0;4;109;13;air
16535;0;4;110;13;air
16536;0;4;111;13;air
16537;0;4;112;13;air
16538;0;4;113;13;air
16539;0;4;114;13;air
16540;0;4;115;13;air
16541;0;4;116;13;air
16542;0;4;117;13;air
16543;0;4;118;13;air
16544;0;4;119;13;air
16545;0;4;120;13;air
16546;0;4;121;13;air
16547;0;4;122;13;air
16548;0;4;123;13;air
16549;0;4;124;13;air
16550;0;4;125;13;air
16551;0;4;126;13;air
16552;0;4;127;13;air
16553;0;4;128;13;air
16554;0;4;129;13;air
16555;0;4;130;13;air
16556;0;4;131;13;air
16557;0;4;132;13;air
16558;0;4;133;13;air
16559;0;4;134;13;air
16560;0;4;135;13;air
16561;0;4;136;13;air
16562;0;4;137;13;air
16563;0;4;138;13;air
16564;0;4;139;13;air
16565;0;4;140;13;air
16566;0;4;141;13;air
16567;0;4;142;13;air
16568;0;4;143;13;air
16569;0;4;144;13;air
16570;0;4;145;13;air
16571;0;4;146;13;air
16572;0;4;147;13;air
16573;0;4;148;13;air
16574;0;4;149;13;air
16575;0;4;150;13;air
16576;0;4;151;13;air
16577;0;4;152;13;air
16578;0;4;153;13;air
16579;0;4;154;13;air
16580;0;4;155;13;air
16581;0;4;156;13;air
16582;0;4;157;13;air
16583;0;4;158;13;air
16584;0;4;159;13;air
16585;0;4;160;13;air
16586;0;4;161;13;air
16587;0;4;162;13;air
16588;0;4;163;13;air
16589;0;4;164;13;air
16590;0;4;165;13;air
16591;0;4;166;13;air
16592;0;4;167;13;air
16593;0;4;168;13;air
16594;0;4;169;13;air
16595;0;4;170;13;air
16596;0;4;171;13;air
16597;0;4;172;13;air
16598;0;4;173;13;air
16599;0;4;174;13;air
16600;0;4;175;13;air
16601;0;4;176;13;air
16602;0;4;177;13;air
16603;0;4;178;13;air
16604;0;4;179;13;air
16605;0;4;180;13;air
16606;0;4;181;13;air
16607;0;4;182;13;air
16608;0;4;183;13;air
16609;0;4;184;13;air
16610;0;4;185;13;air
16611;0;4;186;13;air
16612;0;4;187;13;air
16613;0;4;188;13;air
16614;0;4;189;13;air
16615;0;4;190;13;air
16616;0;4;191;13;air
16617;0;4;192;13;air
16618;0;4;193;13;air
16619;0;4;194;13;air
16620;0;4;195;13;air
16621;0;4;196;13;air
16622;0;4;197;13;air
16623;0;4;198;13;air
16624;0;4;199;13;air
16625;0;4;200;13;air
16626;0;4;201;13;air
16627;0;4;202;13;air
16628;0;4;203;13;air
16629;0;4;204;13;air
16630;0;4;205;13;air
16631;0;4;206;13;air
16632;0;4;207;13;air
16633;0;4;208;13;air
16634;0;4;209;13;air
16635;0;4;210;13;air
16636;0;4;211;13;air
16637;0;4;212;13;air
16638;0;4;213;13;air
16639;0;4;214;13;air
16640;0;4;215;13;air
16641;0;4;216;13;air
